id_chamada,tipo_pedido,horario,distancia,demanda,preco,metodo_pagamento,avaliacao_motorista,avaliacao_passageiro
1634796,Uber Moto,2023-09-26T16:35:13,21.63,1.1,35.2,Pix,3,2
3160514,Uber Moto,2023-01-15T06:34:20,27.51,1.9,83.31,Pix,4,5
9583840,Uber Moto,2023-12-23T06:57:07,24.69,1.7,70.0,Dinheiro,3,1
4109608,Uber Flash,2023-06-19T01:51:53,21.51,1.0,35.52,Dinheiro,1,3
7299106,Uber Flash,2023-03-04T04:54:54,4.92,1.3,13.31,Pix,2,5
6331143,Uber Flash,2023-09-27T23:10:55,6.67,0.9,11.47,Cartão,4,3
5651772,Uber Moto,2023-06-06T10:51:56,27.57,1.2,50.1,Pix,,4
7127229,Uber Moto,2023-01-04T19:33:03,19.12,2.4,80.64,Dinheiro,2,5
9654580,Uber Comfort,2023-04-07T15:42:15,7.38,1.2,16.75,Dinheiro,4,4
9597051,Uber Comfort,2023-05-13T12:05:29,19.17,1.5,48.58,Dinheiro,4,1
8930636,Uber Comfort,2023-05-17T16:01:33,24.45,0.8,31.1,Cartão,1,3
5647495,Uber Moto,2023-03-05T13:00:48,29.47,1.8,90.08,Pix,5,3
7519348,Uber Select,2023-11-20T20:29:27,9.28,1.0,17.38,Dinheiro,2,1
4966721,UberX,2023-11-25T03:38:18,15.53,1.6,42.41,Cartão,4,2
5207016,UberX,2023-09-19T12:39:15,28.16,0.8,35.4,Cartão,3,2
3640105,Uber Moto,2023-05-29T13:05:00,21.09,1.1,40.68,Cartão,1,1
9810708,Uber Comfort,2023-07-18T23:25:26,28.99,0.9,37.12,Pix,3,5
7031834,Uber Comfort,2023-11-17T06:43:20,28.06,1.1,50.55,Pix,,3
1662870,Uber Select,2023-08-01T08:07:26,6.24,2.4,24.97,Dinheiro,,4
6833837,Uber Moto,2023-10-27T09:22:35,2.49,2.2,11.89,Dinheiro,1,5
2756758,Uber Moto,2023-06-03T23:59:38,5.01,1.4,12.0,Dinheiro,3,3
4515743,Uber Moto,2023-03-28T21:23:36,15.68,0.8,20.19,Cartão,2,3
8777513,Uber Moto,2023-01-17T21:21:22,10.3,0.9,16.43,Dinheiro,5,5
9994186,Uber Moto,2023-03-18T14:04:43,19.17,1.5,42.42,Pix,4,
8730355,Uber Flash,2023-10-07T07:49:38,17.6,1.8,54.01,Dinheiro,,4
2399508,Uber Comfort,2023-05-31T21:25:00,23.11,0.9,32.84,Pix,4,3
4034123,Uber Moto,2023-01-24T12:56:35,23.44,0.9,34.97,Cartão,3,4
4440495,Uber Flash,2023-11-07T13:44:27,20.33,1.2,36.82,Cartão,2,1
2300310,UberX,2023-11-08T06:23:03,25.14,1.0,42.35,Dinheiro,5,4
4464659,Uber Comfort,2023-10-31T17:56:32,29.83,2.5,123.79,Dinheiro,,4
2212540,Uber Flash,2023-05-14T10:53:23,25.76,1.6,60.46,Dinheiro,1,5
5106008,Uber Comfort,2023-04-19T20:49:23,14.67,0.9,22.31,Dinheiro,4,4
4403141,Uber Comfort,2023-08-24T22:15:32,13.93,0.9,19.36,Cartão,,
5205419,Uber Comfort,2023-03-13T01:22:00,17.58,1.0,30.03,Cartão,5,
6466359,Uber Comfort,2023-05-25T19:49:10,8.89,2.2,32.73,Dinheiro,1,
6155677,Uber Moto,2023-07-01T12:42:34,18.65,1.3,38.28,Pix,2,5
3549466,UberX,2023-09-21T21:36:31,24.21,1.2,47.01,Cartão,4,5
4314676,Uber Select,2023-11-30T10:52:51,17.07,1.2,33.57,Pix,4,5
3290356,Uber Flash,2023-12-18T21:34:48,13.96,1.1,27.51,Cartão,3,4
4135621,Uber Comfort,2023-02-04T06:49:59,24.11,2.4,89.3,Pix,1,4
5746243,Uber Select,2023-11-12T16:02:53,18.12,1.8,54.89,Cartão,,2
7909394,Uber Moto,2023-08-17T11:52:56,12.47,1.1,23.0,Dinheiro,3,1
6451552,Uber Select,2023-12-09T00:17:34,24.99,1.4,58.64,Cartão,1,3
5590522,Uber Comfort,2023-04-12T22:09:55,4.26,0.9,7.98,Cartão,5,3
3259437,Uber Moto,2023-05-30T15:30:48,16.24,0.9,24.74,Pix,4,1
2922725,UberX,2023-03-30T13:59:33,21.26,1.1,36.49,Cartão,1,4
4296882,UberX,2023-06-09T10:49:10,16.37,1.1,26.89,Cartão,3,
5522490,Uber Comfort,2023-09-14T07:54:19,19.88,1.5,43.8,Dinheiro,5,2
9839232,Uber Moto,2023-03-06T20:33:44,5.44,0.9,9.55,Dinheiro,3,4
2743878,Uber Flash,2023-07-06T05:29:21,13.69,1.1,23.27,Cartão,5,
2163385,Uber Moto,2023-04-10T06:10:21,11.92,1.1,22.66,Cartão,3,
9783302,Uber Flash,2023-05-30T15:54:18,24.45,1.2,45.99,Pix,1,5
4415856,Uber Comfort,2023-11-03T00:21:58,4.5,1.1,9.57,Cartão,,1
9277166,Uber Comfort,2023-11-30T08:41:08,4.14,1.4,12.41,Dinheiro,5,3
3918323,Uber Flash,2023-01-11T00:01:24,27.29,1.0,41.11,Dinheiro,3,
8246341,UberX,2023-09-10T07:19:39,7.51,1.3,16.75,Dinheiro,2,4
4013201,Uber Flash,2023-10-17T10:54:40,26.98,0.8,36.75,Pix,3,4
1116468,Uber Flash,2023-12-24T17:57:25,23.73,2.2,83.43,Pix,3,3
9340208,Uber Flash,2023-03-16T07:57:59,11.28,2.3,47.67,Dinheiro,,4
9592532,Uber Select,2023-01-16T01:36:53,27.39,1.0,46.32,Cartão,,
5126445,Uber Moto,2023-07-13T06:56:45,25.94,1.0,41.88,Dinheiro,5,
4170880,Uber Comfort,2023-03-31T04:30:16,19.67,1.1,37.33,Dinheiro,1,3
5697243,Uber Comfort,2023-03-16T02:50:26,12.42,1.2,22.95,Cartão,5,1
9161080,Uber Comfort,2023-04-08T13:05:12,27.06,2.1,81.17,Pix,,3
5217731,Uber Moto,2023-01-15T23:49:16,22.73,2.0,69.46,Cartão,2,4
6444092,Uber Moto,2023-12-03T09:32:38,24.64,2.0,76.14,Cartão,1,3
6358377,Uber Comfort,2023-06-07T11:17:56,17.5,1.0,26.1,Cartão,2,1
6332624,Uber Comfort,2023-09-13T09:49:52,28.32,1.2,55.2,Pix,4,4
2001245,Uber Select,2023-05-21T01:14:22,24.91,1.3,51.21,Pix,3,4
3067922,Uber Comfort,2023-10-30T10:55:20,21.55,1.1,36.28,Cartão,,4
3026090,Uber Moto,2023-12-02T19:39:57,2.09,1.9,9.66,Cartão,3,5
4038869,Uber Select,2023-10-29T06:33:33,24.63,2.3,88.27,Dinheiro,4,1
7470053,Uber Flash,2023-10-10T18:59:28,18.27,2.1,67.23,Dinheiro,1,2
5083361,Uber Flash,2023-03-12T02:15:52,15.97,1.4,38.55,Cartão,,
3708097,Uber Flash,2023-07-06T19:33:55,25.27,1.6,63.4,Dinheiro,5,3
5378544,Uber Select,2023-04-09T14:25:24,8.87,2.0,31.54,Cartão,1,
2593797,Uber Comfort,2023-07-31T22:02:05,4.98,1.0,9.8,Dinheiro,5,1
4845029,Uber Select,2023-07-22T23:30:30,12.55,1.9,36.18,Cartão,4,1
4938167,Uber Moto,2023-06-27T18:46:05,3.39,1.5,10.93,Pix,2,2
2461585,UberX,2023-10-17T17:28:45,9.38,2.0,31.38,Pix,4,
3274162,Uber Select,2023-03-24T23:56:11,24.46,1.0,37.95,Dinheiro,2,1
8574989,Uber Select,2023-12-27T15:36:07,12.35,1.0,19.53,Pix,5,4
5115789,Uber Comfort,2023-05-10T22:39:08,26.42,0.8,34.34,Cartão,2,
6816812,Uber Comfort,2023-08-04T02:45:00,13.76,1.1,24.37,Cartão,2,2
7535599,Uber Select,2023-04-12T21:19:28,22.59,0.9,32.88,Dinheiro,1,
5188834,Uber Flash,2023-11-29T16:17:29,27.23,1.2,49.76,Cartão,5,5
2215977,Uber Flash,2023-02-04T20:32:09,12.49,2.1,42.38,Dinheiro,4,5
1959142,Uber Select,2023-05-20T04:49:53,25.89,1.6,65.09,Pix,2,5
3282021,Uber Comfort,2023-12-26T00:44:56,6.08,0.9,9.88,Dinheiro,2,1
4692426,Uber Comfort,2023-06-07T00:52:37,23.49,0.8,28.35,Dinheiro,2,1
8918777,Uber Comfort,2023-05-25T08:40:32,10.18,1.7,31.97,Pix,1,3
3816276,UberX,2023-03-25T02:31:49,27.69,1.3,51.39,Pix,1,2
7909801,Uber Flash,2023-06-08T10:59:08,20.25,0.9,31.8,Dinheiro,2,4
1450962,Uber Flash,2023-05-24T14:47:21,24.67,1.2,44.8,Dinheiro,4,
8578696,Uber Moto,2023-09-07T09:28:48,3.34,2.1,14.3,Pix,4,2
1068497,Uber Moto,2023-02-04T10:20:36,20.07,1.9,57.08,Cartão,5,2
9033920,Uber Select,2023-01-07T17:21:44,28.04,1.4,67.41,Pix,5,2
8612511,Uber Comfort,2023-10-03T17:47:38,14.21,1.6,37.31,Dinheiro,4,4
9741167,UberX,2023-02-01T22:49:36,4.71,0.9,8.52,Pix,4,3
5441263,Uber Select,2023-02-20T10:58:02,18.37,0.8,24.65,Dinheiro,5,1
8338244,Uber Comfort,2023-01-27T01:45:37,14.88,1.1,28.66,Dinheiro,3,
8755738,Uber Comfort,2023-10-27T01:05:06,14.07,1.1,23.05,Cartão,2,5
4658204,UberX,2023-01-14T09:16:13,7.4,1.3,18.1,Pix,3,
9319706,Uber Comfort,2023-09-17T03:22:22,2.52,2.1,11.86,Cartão,2,2
3226400,Uber Flash,2023-08-10T04:24:13,6.35,0.9,9.84,Pix,4,5
7975817,Uber Select,2023-09-26T23:21:42,2.92,0.9,6.14,Cartão,4,
7864445,Uber Moto,2023-07-08T16:18:44,25.34,1.6,70.35,Cartão,5,3
7513885,Uber Select,2023-01-12T08:56:10,20.05,1.2,36.24,Pix,2,5
2772342,Uber Moto,2023-11-13T10:52:42,17.66,1.2,36.43,Cartão,2,4
5318492,UberX,2023-12-21T08:24:11,25.76,1.4,55.56,Dinheiro,1,4
3444324,Uber Select,2023-03-23T17:09:11,2.0,1.7,7.99,Pix,,
1365240,Uber Moto,2023-09-11T00:52:49,3.34,1.1,8.44,Dinheiro,,
1518984,UberX,2023-02-20T13:52:51,9.35,0.9,13.09,Pix,2,3
3827486,Uber Moto,2023-09-14T01:57:15,23.23,0.9,33.04,Dinheiro,4,4
8116316,Uber Moto,2023-07-10T18:02:07,27.15,1.4,56.3,Cartão,2,
3936510,Uber Moto,2023-04-22T02:28:17,16.12,1.9,48.2,Cartão,2,3
7297324,Uber Flash,2023-02-22T15:07:36,11.09,1.0,16.86,Dinheiro,2,1
5796879,UberX,2023-11-07T23:56:43,7.17,1.2,14.76,Dinheiro,1,4
4067312,UberX,2023-12-02T20:37:24,18.28,2.0,64.22,Dinheiro,1,1
5603634,Uber Select,2023-05-06T06:10:57,26.57,1.7,72.0,Pix,,2
1603475,Uber Flash,2023-05-03T03:32:52,3.08,0.8,5.06,Dinheiro,3,3
6714863,Uber Comfort,2023-10-25T05:56:20,7.68,0.9,11.0,Cartão,1,4
3380409,UberX,2023-11-14T05:37:28,22.44,0.8,27.79,Dinheiro,4,
3036370,Uber Flash,2023-03-05T16:03:57,25.29,2.5,109.56,Dinheiro,5,5
8489824,Uber Select,2023-11-09T16:46:19,8.42,1.1,15.2,Dinheiro,2,2
2347557,Uber Select,2023-04-21T12:48:50,5.24,0.8,7.77,Pix,1,3
5949026,UberX,2023-08-09T07:54:23,25.73,1.4,51.52,Pix,4,3
4892580,Uber Comfort,2023-10-15T00:17:15,22.52,2.3,80.17,Dinheiro,1,1
9495680,Uber Flash,2023-05-07T13:06:31,3.48,1.7,13.09,Dinheiro,2,1
5820792,Uber Flash,2023-06-16T08:37:42,1.16,2.1,8.31,Cartão,3,3
6233673,Uber Flash,2023-10-27T00:58:49,23.57,0.8,32.8,Dinheiro,1,5
7631436,UberX,2023-11-27T04:06:53,19.19,0.8,24.25,Cartão,,2
7149608,UberX,2023-10-13T09:11:56,15.69,1.5,35.68,Pix,,5
8203190,Uber Moto,2023-03-14T12:15:00,11.53,1.0,17.61,Cartão,4,
3633808,Uber Select,2023-05-03T20:12:06,27.38,1.1,47.55,Dinheiro,4,1
7815518,Uber Comfort,2023-07-30T00:20:22,17.17,2.2,64.26,Cartão,5,
7317713,UberX,2023-10-21T20:20:12,18.96,1.7,53.32,Cartão,3,3
9395866,Uber Select,2023-07-13T10:52:03,13.14,1.1,25.32,Dinheiro,1,
1345412,Uber Flash,2023-03-13T13:47:42,8.29,0.9,11.84,Cartão,5,1
5607897,Uber Comfort,2023-06-30T04:40:28,23.48,1.0,39.73,Dinheiro,3,1
1364863,Uber Select,2023-12-12T14:03:30,20.53,0.9,26.6,Pix,2,3
8979744,Uber Select,2023-09-01T12:30:10,29.48,1.1,52.81,Pix,,4
2302881,Uber Select,2023-01-27T20:25:58,19.12,1.1,34.56,Cartão,5,2
7239934,UberX,2023-04-23T14:19:51,24.54,2.4,99.2,Pix,1,
2537413,Uber Select,2023-07-26T22:43:51,13.7,1.1,24.17,Cartão,3,3
9654357,Uber Comfort,2023-12-29T22:44:49,12.49,1.1,23.4,Cartão,2,3
2330988,Uber Select,2023-05-24T14:21:39,18.27,1.0,27.48,Cartão,4,2
1046329,Uber Moto,2023-02-13T15:59:05,29.25,1.0,46.2,Pix,1,3
8972260,Uber Comfort,2023-08-20T15:45:48,8.21,2.3,32.03,Cartão,,4
3397143,Uber Flash,2023-09-05T03:37:40,8.28,1.2,16.04,Dinheiro,,5
6004248,Uber Moto,2023-04-11T14:14:08,28.26,0.9,39.56,Pix,,5
5729835,UberX,2023-04-06T02:29:38,26.04,0.8,34.63,Pix,3,
6051343,Uber Moto,2023-06-23T20:35:16,2.29,1.2,6.47,Dinheiro,1,3
7179403,Uber Select,2023-01-07T02:12:48,26.3,1.4,61.95,Pix,1,1
1767998,Uber Moto,2023-08-29T19:21:05,13.4,1.3,29.6,Pix,,1
1720511,UberX,2023-02-04T06:53:18,19.83,2.3,69.88,Cartão,5,3
5623090,Uber Moto,2023-07-28T07:06:41,14.57,1.8,40.43,Dinheiro,5,5
1342382,Uber Comfort,2023-04-06T14:54:22,23.25,1.2,41.37,Cartão,2,3
8259014,Uber Moto,2023-01-10T03:56:01,19.99,1.0,33.54,Dinheiro,3,
5048480,Uber Select,2023-10-14T22:29:13,5.17,1.5,14.45,Pix,4,2
3583336,Uber Select,2023-04-13T06:26:23,16.63,1.1,26.82,Pix,,4
6696517,Uber Moto,2023-01-11T22:47:46,27.77,1.1,44.08,Pix,1,
1403125,Uber Select,2023-12-10T01:24:10,27.59,2.1,93.24,Dinheiro,1,1
6725492,Uber Flash,2023-08-19T16:42:26,21.37,2.1,64.61,Pix,,1
4494187,Uber Select,2023-06-11T12:04:54,19.6,1.6,54.37,Pix,,1
8018444,Uber Comfort,2023-10-08T16:48:15,17.34,1.7,44.08,Cartão,3,3
9136802,Uber Comfort,2023-12-26T07:24:39,21.22,2.2,73.24,Dinheiro,1,2
9898223,Uber Moto,2023-10-26T21:43:29,15.29,1.0,27.41,Cartão,5,1
8248607,Uber Flash,2023-12-21T10:50:59,21.95,0.8,27.17,Cartão,2,4
5232058,Uber Flash,2023-07-19T03:52:09,10.09,1.0,18.83,Dinheiro,2,5
6942994,Uber Moto,2023-04-27T15:18:47,4.92,0.8,7.29,Dinheiro,4,
1842959,Uber Comfort,2023-01-27T05:52:21,5.66,0.8,9.18,Pix,5,5
6051193,UberX,2023-03-15T23:46:16,7.36,0.9,12.41,Pix,,1
3125706,Uber Moto,2023-05-08T15:58:08,20.35,1.0,32.76,Cartão,5,4
3913360,UberX,2023-03-09T20:25:54,24.61,1.0,41.35,Cartão,3,5
4803934,Uber Moto,2023-02-14T10:13:03,19.24,1.2,36.61,Pix,,2
3925025,Uber Select,2023-10-29T21:21:48,13.61,1.2,26.8,Pix,1,4
9516362,UberX,2023-07-23T17:02:17,25.27,2.2,86.11,Pix,,5
5598287,Uber Moto,2023-07-18T09:35:59,25.43,1.3,56.4,Dinheiro,1,3
9067891,Uber Comfort,2023-10-26T08:23:36,10.86,1.5,25.19,Pix,3,3
1783854,Uber Flash,2023-07-27T10:42:09,6.35,1.2,12.63,Pix,,1
7787201,UberX,2023-01-07T05:13:15,12.25,1.8,35.6,Dinheiro,4,2
4356654,UberX,2023-05-11T09:42:55,18.47,1.7,55.35,Pix,1,3
5851125,Uber Flash,2023-05-01T18:43:48,7.83,1.5,19.07,Pix,,5
4127134,Uber Comfort,2023-12-01T04:19:45,7.5,1.0,13.96,Pix,3,1
5603897,Uber Flash,2023-02-02T16:29:20,6.86,1.0,12.66,Cartão,1,
8435024,Uber Select,2023-03-28T08:54:02,20.33,2.5,85.07,Cartão,5,4
6827010,UberX,2023-06-12T15:58:46,17.8,0.8,22.72,Pix,4,4
2866624,Uber Moto,2023-06-27T00:27:48,5.53,0.9,9.78,Pix,3,3
2214679,Uber Comfort,2023-10-18T17:19:43,22.29,2.2,77.07,Dinheiro,4,4
7823277,UberX,2023-01-27T00:05:18,14.39,1.2,28.84,Cartão,4,4
3732325,Uber Select,2023-12-15T12:19:16,26.26,1.1,45.31,Pix,2,5
7204876,UberX,2023-01-01T14:54:10,19.04,1.7,52.37,Dinheiro,,1
2466774,UberX,2023-10-22T05:24:10,3.45,1.5,11.48,Dinheiro,3,5
8754282,UberX,2023-08-18T05:39:42,21.44,1.0,33.11,Dinheiro,1,
5731086,UberX,2023-06-06T10:39:26,25.14,1.0,42.05,Pix,3,5
2199580,UberX,2023-08-06T01:46:05,8.03,2.1,27.13,Pix,4,5
3805396,Uber Comfort,2023-05-26T18:24:56,5.62,1.8,18.12,Cartão,2,1
9415845,Uber Moto,2023-12-18T12:11:02,11.95,0.9,16.56,Pix,5,1
4318538,UberX,2023-06-25T19:43:19,20.75,2.2,78.93,Cartão,,2
2835202,Uber Select,2023-12-24T18:40:12,26.07,2.4,100.11,Pix,,1
9929064,Uber Moto,2023-08-23T13:55:26,27.65,1.1,46.41,Dinheiro,5,4
1832249,Uber Flash,2023-01-31T23:55:29,15.63,1.2,29.17,Pix,4,2
9152424,UberX,2023-03-01T15:43:14,8.13,1.1,17.06,Pix,,5
7975729,Uber Comfort,2023-01-27T03:25:55,11.9,1.2,24.23,Dinheiro,3,4
2612689,Uber Moto,2023-07-08T15:12:37,25.18,1.7,67.07,Pix,5,4
6981136,Uber Comfort,2023-11-25T05:59:59,1.57,1.3,5.33,Dinheiro,2,
1251205,Uber Moto,2023-06-17T11:40:15,17.72,2.0,61.49,Pix,1,3
7455735,UberX,2023-10-30T06:36:27,15.31,1.0,25.52,Pix,5,3
9751779,UberX,2023-12-12T13:32:01,19.62,0.8,27.44,Cartão,2,1
9225646,Uber Comfort,2023-01-27T12:51:51,16.22,0.9,25.97,Dinheiro,2,
8954079,Uber Flash,2023-11-10T16:40:57,13.51,1.2,25.56,Pix,3,2
3260254,Uber Moto,2023-06-05T06:43:19,27.97,1.1,45.86,Dinheiro,,2
8568104,UberX,2023-12-18T14:54:03,27.11,1.2,47.09,Cartão,4,2
5312465,Uber Flash,2023-08-14T00:00:17,3.58,0.9,6.14,Cartão,1,3
4723300,Uber Moto,2023-05-24T14:28:46,14.2,1.0,21.9,Dinheiro,5,1
8355941,Uber Select,2023-09-10T03:45:59,16.82,2.3,62.35,Dinheiro,1,
8921264,Uber Comfort,2023-02-20T07:06:00,28.73,1.7,77.89,Cartão,2,5
5414669,UberX,2023-01-26T21:50:44,2.24,1.0,5.45,Pix,2,1
3954381,Uber Flash,2023-10-06T13:09:16,3.68,0.9,6.88,Cartão,4,2
7215593,Uber Flash,2023-11-03T06:15:29,20.73,1.2,35.94,Cartão,1,
4910629,Uber Comfort,2023-04-25T22:40:31,24.02,1.0,41.72,Dinheiro,1,
1376708,Uber Moto,2023-08-22T17:08:54,17.21,2.3,63.84,Dinheiro,3,5
3612877,Uber Comfort,2023-11-02T21:09:05,15.15,0.9,21.84,Cartão,5,
6167020,Uber Flash,2023-02-01T21:56:13,28.34,0.9,41.09,Dinheiro,2,4
5448294,Uber Flash,2023-01-11T18:05:19,22.21,2.0,76.54,Dinheiro,4,2
5770332,Uber Comfort,2023-02-12T07:52:11,13.12,1.4,28.27,Pix,2,1
5910273,UberX,2023-08-10T08:07:47,16.88,2.2,57.99,Cartão,4,4
9159386,UberX,2023-07-18T00:46:17,15.87,0.9,24.08,Pix,2,3
6856855,Uber Select,2023-02-09T23:15:52,9.67,0.9,13.86,Cartão,,3
2144661,UberX,2023-01-07T06:27:26,24.8,2.4,93.91,Cartão,1,4
9733967,UberX,2023-07-07T19:00:31,9.13,2.2,31.56,Cartão,,2
1111325,Uber Select,2023-09-19T03:02:44,27.01,1.1,50.55,Cartão,5,3
7533051,UberX,2023-06-24T11:08:59,28.4,1.6,78.12,Dinheiro,2,
4199155,Uber Moto,2023-01-14T02:21:49,5.35,2.1,19.81,Cartão,4,3
4979990,Uber Flash,2023-01-20T08:45:33,4.6,1.7,14.77,Pix,3,5
1565095,Uber Comfort,2023-12-28T13:54:25,10.31,1.0,16.06,Cartão,2,2
5293365,UberX,2023-11-06T12:34:53,9.92,1.0,17.31,Dinheiro,5,
7630729,Uber Select,2023-02-25T11:02:02,12.07,2.4,51.21,Dinheiro,2,3
4145882,Uber Select,2023-11-29T13:51:27,6.78,1.1,14.63,Pix,2,3
8606089,UberX,2023-01-21T01:48:10,24.21,2.0,74.94,Dinheiro,4,
8125924,UberX,2023-02-01T17:44:11,7.62,2.0,28.97,Cartão,,5
4624873,Uber Select,2023-04-05T02:10:16,29.1,1.2,50.28,Cartão,3,2
9667124,Uber Flash,2023-08-28T12:08:34,21.95,1.0,34.38,Cartão,3,
5944750,Uber Flash,2023-04-24T10:05:49,7.82,0.9,12.33,Pix,2,4
5940271,UberX,2023-09-01T12:43:16,15.12,1.0,22.66,Pix,,5
5475427,Uber Comfort,2023-10-05T10:06:22,9.25,1.1,16.16,Pix,2,3
6470979,UberX,2023-02-15T06:12:06,25.67,0.9,37.95,Dinheiro,5,5
5051716,UberX,2023-08-30T04:43:26,16.95,1.1,28.87,Dinheiro,4,
9361663,Uber Flash,2023-04-20T09:02:55,16.48,1.4,38.6,Pix,3,5
5991573,Uber Flash,2023-08-15T19:59:11,12.48,1.3,24.55,Cartão,5,3
2902745,Uber Flash,2023-12-30T22:37:06,22.19,1.4,49.7,Pix,5,
1485552,Uber Select,2023-08-20T22:34:07,24.92,1.8,66.03,Cartão,4,2
2556213,Uber Flash,2023-07-25T06:15:33,20.8,1.1,38.95,Dinheiro,4,4
5728985,UberX,2023-01-27T00:25:18,12.68,0.8,15.42,Cartão,5,2
9404684,Uber Comfort,2023-06-28T08:07:38,4.68,2.4,23.35,Pix,3,4
8496342,Uber Moto,2023-04-24T18:33:04,27.27,1.4,63.37,Pix,5,
4554301,Uber Flash,2023-10-04T14:33:01,1.54,0.9,4.03,Dinheiro,3,2
8129430,Uber Moto,2023-01-16T16:57:41,1.09,1.1,4.01,Pix,5,4
8232897,Uber Moto,2023-09-13T16:49:04,27.35,1.1,49.29,Cartão,5,5
9599958,UberX,2023-12-25T20:16:03,22.15,1.0,38.28,Pix,5,
3370696,Uber Comfort,2023-09-21T04:52:44,19.88,0.9,27.77,Dinheiro,1,4
7129955,UberX,2023-11-16T19:55:45,22.54,1.7,62.19,Pix,4,5
9823199,UberX,2023-06-26T13:56:54,26.05,1.0,38.83,Dinheiro,3,2
1410638,UberX,2023-03-09T12:28:59,13.84,1.1,22.86,Cartão,3,3
2858986,Uber Flash,2023-10-16T04:56:34,26.05,1.1,42.1,Pix,5,
8864204,Uber Flash,2023-04-29T18:39:17,20.42,2.4,71.81,Dinheiro,5,5
3272687,Uber Flash,2023-09-26T01:10:09,4.95,0.8,7.49,Cartão,,1
6828429,Uber Flash,2023-09-04T23:40:00,25.83,0.9,36.19,Cartão,1,
9075572,Uber Comfort,2023-07-24T00:26:08,1.08,0.9,3.03,Pix,5,3
3727204,UberX,2023-09-08T09:23:32,28.99,2.2,91.6,Cartão,5,4
7895937,UberX,2023-01-31T17:58:30,15.12,1.3,31.09,Dinheiro,2,3
4329704,UberX,2023-02-22T14:50:07,18.2,1.2,32.23,Pix,,5
4027202,Uber Comfort,2023-01-22T11:51:36,23.16,2.1,82.76,Pix,1,4
3793613,UberX,2023-10-10T21:52:50,2.62,1.1,6.39,Cartão,5,5
6515407,UberX,2023-07-25T08:02:27,26.83,1.4,64.51,Pix,1,2
7923966,Uber Comfort,2023-11-09T03:05:38,6.51,1.2,14.17,Pix,4,
1679396,Uber Moto,2023-04-19T07:54:28,12.31,2.1,46.21,Pix,3,5
5094750,Uber Flash,2023-04-16T16:46:36,9.03,2.0,32.67,Cartão,5,1
1869379,Uber Comfort,2023-11-14T17:28:57,29.59,1.9,79.77,Cartão,,2
9940801,Uber Comfort,2023-06-04T03:51:10,4.21,2.3,18.15,Pix,1,
5987937,Uber Comfort,2023-10-05T12:04:11,13.75,0.9,20.47,Dinheiro,4,3
2880958,Uber Flash,2023-11-03T03:49:20,17.47,0.8,23.74,Pix,1,2
9334136,UberX,2023-09-15T04:42:31,1.5,1.1,4.5,Dinheiro,1,2
2803082,Uber Moto,2023-09-17T19:26:39,6.21,1.7,20.25,Dinheiro,4,
8130680,UberX,2023-08-18T01:36:20,9.82,0.9,15.96,Pix,1,5
8093548,Uber Moto,2023-06-26T21:01:18,25.92,1.1,45.57,Dinheiro,4,2
6732905,Uber Comfort,2023-05-23T19:39:27,8.78,2.2,36.18,Dinheiro,4,
9065176,UberX,2023-10-26T09:01:05,12.8,1.9,39.81,Cartão,4,4
5149642,UberX,2023-09-03T20:39:24,17.29,1.8,46.43,Pix,2,4
8787976,Uber Moto,2023-01-18T19:44:04,4.81,1.3,11.42,Cartão,,5
8909136,Uber Moto,2023-03-20T08:12:57,8.44,1.7,24.84,Cartão,2,1
7613943,UberX,2023-05-19T16:50:30,28.24,1.0,43.16,Cartão,4,1
3530741,Uber Moto,2023-02-26T13:58:20,14.81,1.9,44.22,Dinheiro,1,
5449267,Uber Moto,2023-06-03T10:17:07,5.91,2.1,22.94,Cartão,3,
3234885,Uber Moto,2023-05-16T23:32:28,12.93,1.2,27.75,Cartão,1,5
7640739,Uber Moto,2023-03-10T08:21:45,15.91,2.4,67.44,Dinheiro,2,4
6164533,UberX,2023-09-25T13:22:08,9.32,0.8,12.15,Dinheiro,4,4
9379912,Uber Moto,2023-11-28T04:48:00,6.07,1.1,12.74,Dinheiro,3,
3442145,Uber Select,2023-06-04T13:18:07,1.31,2.3,8.76,Dinheiro,5,1
6065542,Uber Comfort,2023-05-03T11:17:12,2.94,0.9,5.55,Dinheiro,4,1
7039980,Uber Flash,2023-06-27T19:20:20,3.05,2.4,15.32,Pix,4,
9901388,Uber Moto,2023-01-19T16:14:00,10.59,1.0,18.16,Dinheiro,3,3
3053279,Uber Moto,2023-05-28T06:31:13,11.77,2.3,44.75,Cartão,2,5
1942210,Uber Select,2023-03-28T09:04:40,8.78,2.1,32.18,Pix,,
6943900,UberX,2023-06-12T10:46:04,21.99,1.1,36.28,Cartão,,4
1427632,Uber Comfort,2023-05-21T02:19:15,29.53,2.2,107.94,Cartão,1,2
5504681,UberX,2023-05-10T04:16:49,13.39,1.0,20.64,Dinheiro,4,1
2187830,Uber Select,2023-05-23T19:28:19,2.66,1.8,10.4,Dinheiro,4,1
3188223,Uber Flash,2023-02-09T10:21:40,19.32,1.0,33.09,Dinheiro,3,2
5573164,UberX,2023-05-15T11:03:41,25.6,1.0,41.1,Pix,1,1
8975151,Uber Flash,2023-09-10T11:09:38,19.97,2.4,77.37,Dinheiro,4,4
1176100,UberX,2023-08-29T12:24:32,14.11,0.9,20.48,Pix,5,
7173831,Uber Flash,2023-06-13T03:08:06,16.83,0.8,23.74,Dinheiro,1,1
